prestashop_product_id,shobi_code,fragrantica_id,gender,gender_source,gender_ocr_text,winter,spring,summer,fall,main_season,season_confidence,season_margin,local_path,actual_longest,actual_longest_value,runner_up,runner_up_value,actual_margin
2148,966-VICT,9730,female,SOCIAL_CARD_OCR,sexy little hings noir lease victoria s secret scere for women gt main accords ee bate sexy little hings noir lease victoria s secret eifsseeawacle een for women main accords,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2148_966-VICT_9730.jpeg,spring,0.3653,fall,0.3616,0.0037
2146,410-BOD,32247,female,SOCIAL_CARD_OCR,black musk the body shop beeeenee for women main accords black mussk the body shop oe enea cae for women main accords,0.4333,0.1439,0.1074,0.4428,TIE,TIE,0.0095,fragrantica-scraper-archive/social-cards/images/2146_410-BOD_32247.jpeg,fall,0.4428,winter,0.4333,0.0095
2145,637-EST,552,female,SOCIAL_CARD_OCR,spellbound estee lauder ree for women main accords warm spicy a spelibound estee lauder for women main accords warm spicy a,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/2145_637-EST_552.jpeg,winter,0.4778,fall,0.4649,0.0129
2140,165-PEN,40716,male,SOCIAL_CARD_OCR,ihe tragedy of lord george penhaligon s ee for men main accords z the lragedy ot lord george en formen penhaligon s main accords f fy,0.4000,0.1882,0.1074,0.4133,TIE,TIE,0.0133,fragrantica-scraper-archive/social-cards/images/2140_165-PEN_40716.jpeg,fall,0.4133,winter,0.4000,0.0133
2133,142-MAN,15211,unisex,SOCIAL_CARD_OCR,paka uciy ca cedrat boise ee mancera mao for women and men main accords pa ae cedrat boise mancera i sat for women and men main accords in a,0.1481,0.3432,0.3481,0.2768,TIE,TIE,0.0050,fragrantica-scraper-archive/social-cards/images/2133_142-MAN_15211.jpeg,summer,0.3481,spring,0.3432,0.0049
2126,133-MICA,14409,female,SOCIAL_CARD_OCR,ylang in gold m micallef louie for women main accords deon tr ylang in gold for women m micallef main accords,0.2222,0.3653,0.2926,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2126_133-MICA_14409.jpeg,spring,0.3653,fall,0.3616,0.0037
2125,159-PARF,18749,female,SOCIAL_CARD_OCR,ie eae ssaranad parfums de marly es pee for women main accords a hee salanad a erin parfums de marly for women main accords gn,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2125_159-PARF_18749.jpeg,spring,0.3653,fall,0.3616,0.0037
2103,975-YZLO,58274,unisex,SOCIAL_CARD_OCR,yves saint laurent cae for women and men main accords sweet atlas garden yves saint laurent for women and men ae main accords sweet,0.2630,0.3210,0.1704,0.3247,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2103_975-YZLO_58274.jpeg,fall,0.3247,spring,0.3210,0.0037
2099,1205-LOL,458,male,SOCIAL_CARD_OCR,lolita lempicka au masculin lolita lempicka bee for men ww ee t main accords fy lolita lempicka au masculin ae formen lolita lempicka main accords ee,0.4000,0.2362,0.1074,0.3875,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/2099_1205-LOL_458.jpeg,winter,0.4000,fall,0.3875,0.0125
2098,972-VICT,38834,female,SOCIAL_CARD_OCR,warm coconut sugar victoria s secret sate ae for women main accords ji ae as warm coconut sugar ue victoria s secret pr sagtae for women main accords yt,0.1519,0.3653,0.3741,0.3616,TIE,TIE,0.0088,fragrantica-scraper-archive/social-cards/images/2098_972-VICT_38834.jpeg,summer,0.3741,spring,0.3653,0.0088
2095,1228-PAC,54323,male,SOCIAL_CARD_OCR,invictus legend es rabanne os for men ae e r main accords lm fy paca a invictus legend rabanne pee ee formen main accords,0.1259,0.3875,0.3926,0.2103,TIE,TIE,0.0051,fragrantica-scraper-archive/social-cards/images/2095_1228-PAC_54323.jpeg,summer,0.3926,spring,0.3875,0.0051
2094,160-PEN,46504,female,SOCIAL_CARD_OCR,the bewitching yasmine penhaligon s eee for women i r main accords the bewitching yasmine penhaligon s ope ees for women main accords,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/2094_160-PEN_46504.jpeg,winter,0.4778,fall,0.4649,0.0129
2093,163-PEN,31396,unisex,SOCIAL_CARD_OCR,haltet pa hitn sree penhaligon s for women and men main accords ne haltetl ra ay penhaligon s for women and men main accords lige al ee,0.4185,0.1771,0.1074,0.3985,TIE,TIE,0.0200,fragrantica-scraper-archive/social-cards/images/2093_163-PEN_31396.jpeg,winter,0.4185,fall,0.3985,0.0200
2089,341-TMFO,42432,female,SOCIAL_CARD_OCR,black orchid oud sea weey tom ford reas ren for women ie main accords ee black orchid oud a tom ford for women main accords ee,0.3815,0.2103,0.1074,0.3985,TIE,TIE,0.0170,fragrantica-scraper-archive/social-cards/images/2089_341-TMFO_42432.jpeg,fall,0.3985,winter,0.3815,0.0170
2085,208-CRD,4249,female,SOCIAL_CARD_OCR,fantasia de fleurs creed se aiees for women main accords fy tees ee fantasia de fleurs va creed el a for women main accords rose fy,0.1963,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2085_208-CRD_4249.jpeg,spring,0.3653,fall,0.3616,0.0037
2084,172-SHALM,47982,unisex,SOCIAL_CARD_OCR,moroccan musk ee scent salim boren for women and men main accords musky a lt ny ne moroccan musk scent salim pcr for women and men main accords musky a y lt ny,0.3370,0.3653,0.3481,0.3063,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/2084_172-SHALM_47982.jpeg,spring,0.3653,summer,0.3481,0.0172
1950,145-MEM,31383,unisex,SOCIAL_CARD_OCR,african leather memo paris bana for women and men main accords alrican leather ies i memo paris ite for women and men main accords,0.4000,0.1882,0.1074,0.4133,TIE,TIE,0.0133,fragrantica-scraper-archive/social-cards/images/1950_145-MEM_31383.jpeg,fall,0.4133,winter,0.4000,0.0133
1939,1100-DOL,50611,male,SOCIAL_CARD_OCR,has aay the one grey dolce gabbana as for men as st eee the one grey dolce gabbana formen main accords i a bit,0.1259,0.3653,0.3481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/1939_1100-DOL_50611.jpeg,spring,0.3653,fall,0.3616,0.0037
1936,589-ELI,45686,female,SOCIAL_CARD_OCR,girl of now elie saab ea for women main accords almond fy eat girl of now aie elie saab oye pout for women main accords almond,0.4037,0.1882,0.1074,0.3911,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/1936_589-ELI_45686.jpeg,winter,0.4037,fall,0.3911,0.0126
1923,173-SOS,13816,unisex,SOCIAL_CARD_OCR,accento sospiro perfumes eee for women and men main accords musky ee ere eh accento sospiro perfumes ions for women and men main accords musky ee,0.1926,0.3653,0.3481,0.2878,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/1923_173-SOS_13816.jpeg,spring,0.3653,summer,0.3481,0.0172
1918,1236-PAL,1695,male,SOCIAL_CARD_OCR,muinotaure paloma picasso i oes for men main accords minotaure paloma picasso elen an for men main accords,0.2444,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/1918_1236-PAL_1695.jpeg,spring,0.3653,fall,0.3616,0.0037
1912,795-LAN,52788,female,SOCIAL_CARD_OCR,la nuit tresor muse diamant lancome ene y for women main accords as is la nuit lresor musc diamant lancome for women main accords a,0.3370,0.3432,0.2741,0.3616,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/1912_795-LAN_52788.jpeg,fall,0.3616,spring,0.3432,0.0184
1907,269-JOM,37551,unisex,SOCIAL_CARD_OCR,nashi blossom jo malone london se for women and men af main accords rt eta nashi blossom jo malone london for women and men main accords,0.1259,0.4686,0.4704,0.1550,TIE,TIE,0.0017,fragrantica-scraper-archive/social-cards/images/1907_269-JOM_37551.jpeg,summer,0.4704,spring,0.4686,0.0018
1903,538-DRC,45202,female,SOCIAL_CARD_OCR,muss dior kau de partum dior ee for women main accords miss dior kau de partum at for women dior main accords fll dy citrus,0.2630,0.3432,0.1593,0.3247,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/1903_538-DRC_45202.jpeg,spring,0.3432,fall,0.3247,0.0185
1901,1053-CAR,297,male,SOCIAL_CARD_OCR,yoann ieee carolina herrera ee for men main accords citrus a rece men aoe rt carolina herrera ops formen main accords citrus a,0.1259,0.3875,0.3926,0.1882,TIE,TIE,0.0051,fragrantica-scraper-archive/social-cards/images/1901_1053-CAR_297.jpeg,summer,0.3926,spring,0.3875,0.0051
1900,486-CAR,48103,female,SOCIAL_CARD_OCR,good giri legere carolina herrera eee for women main accords bae good girl legere carolina herrera for women main accords sweet,0.3519,0.2546,0.1111,0.3690,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/1900_486-CAR_48103.jpeg,fall,0.3690,winter,0.3519,0.0171
1893,1127-ARM,29727,male,SOCIAL_CARD_OCR,acqua di g o profumo giorgio armani ny for men s main accords a ae acqua d gio proftumo oe formen giorgio armani main accords ee,0.1259,0.3653,0.3593,0.2878,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/1893_1127-ARM_29727.jpeg,spring,0.3653,summer,0.3593,0.0060
1889,762-KIL,25991,unisex,SOCIAL_CARD_OCR,intoxicated co ili nes by kilian laramie for women and men main accords intoxicated by kilian ote for women and men main accords ee,0.4333,0.1661,0.1074,0.4244,TIE,TIE,0.0090,fragrantica-scraper-archive/social-cards/images/1889_762-KIL_25991.jpeg,winter,0.4333,fall,0.4244,0.0089
1882,1090-COS,7047,male,SOCIAL_CARD_OCR,costume national homme costume national easier for men il main accords ee w e eee costume national homme i costume national copa it formen main accords,0.4111,0.2362,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/1882_1090-COS_7047.jpeg,winter,0.4111,fall,0.3985,0.0126
1881,1091-COS,2305,unisex,SOCIAL_CARD_OCR,scent intense ce costume national pe s for women and men main accords lep scent intense costume national crt te for women and men main accords bp feat,0.3741,0.2362,0.1074,0.3764,TIE,TIE,0.0023,fragrantica-scraper-archive/social-cards/images/1881_1091-COS_2305.jpeg,fall,0.3764,winter,0.3741,0.0023
1880,177-TER,32172,unisex,SOCIAL_CARD_OCR,q rke a yh x ee ea pad oes tiziana terenzi a for women and men ae fy oe ars kirke tiziana terenzi ite pins stil for women and men main accords ss,0.2444,0.2989,0.2741,0.2878,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/1880_177-TER_32172.jpeg,spring,0.2989,fall,0.2878,0.0111
1879,305-KAY,52616,unisex,SOCIAL_CARD_OCR,sei i vanilla a hee kayali fragrances be avin tee for women and men main accords wh st ae vanilla kayali fragrances is for women and men main accords wl a,0.4333,0.1439,0.1074,0.4244,TIE,TIE,0.0090,fragrantica-scraper-archive/social-cards/images/1879_305-KAY_52616.jpeg,winter,0.4333,fall,0.4244,0.0089
1833,271-JOM,3782,unisex,SOCIAL_CARD_OCR,nectarine blossom honey jo malone london beh aren for women and men he main accords ahh es lata nectarine blossom honey jo malone london obes ee for women and men main accords at m,0.1259,0.4797,0.4741,0.1255,TIE,TIE,0.0056,fragrantica-scraper-archive/social-cards/images/1833_271-JOM_3782.jpeg,spring,0.4797,summer,0.4741,0.0056
1832,116-EXN,45957,unisex,SOCIAL_CARD_OCR,midnight special oe ex nihilo ee for women and men snes ess main accord e a a ae ae ae warm spicy midnight special ae a al ex nihilo el a a ier for women and men ss a i main accords a a ae,0.4000,0.1882,0.1074,0.3985,TIE,TIE,0.0015,fragrantica-scraper-archive/social-cards/images/1832_116-EXN_45957.jpeg,winter,0.4000,fall,0.3985,0.0015
1821,339-TMFO,52790,,OCR_UNRESOLVED,mae caer beau de jour tom ford ae formen main accords wy fy beau de jour tom ford iow ae formen main accords,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/1821_339-TMFO_52790.jpeg,spring,0.3653,fall,0.3616,0.0037
1818,352-TMFO,1820,male,SOCIAL_CARD_OCR,tom ford tor men extreme tom ford ee for men iil main accords al lom ford tor men extreme aa ee tom ford for men main accords,0.4111,0.1882,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/1818_352-TMFO_1820.jpeg,winter,0.4111,fall,0.3985,0.0126
1817,1094-DOL,56358,male,SOCIAL_CARD_OCR,z eee ed pate k by dolce gabbana dolce gabbana be for men a sf merkel m main accords kk dy dolce gabbana dolce gabbana for men main accords wr hae ea vara,0.1259,0.3875,0.3926,0.2214,TIE,TIE,0.0051,fragrantica-scraper-archive/social-cards/images/1817_1094-DOL_56358.jpeg,summer,0.3926,spring,0.3875,0.0051
1811,449-BYR,6458,unisex,SOCIAL_CARD_OCR,a l pe aiee mates bal ad airique oe aa heen ae byredo eee for women and men main accords oe bal d alrique byredo for women and men main accords,0.1259,0.3875,0.3741,0.2214,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/1811_449-BYR_6458.jpeg,spring,0.3875,summer,0.3741,0.0134
1802,781-LAN,39737,unisex,SOCIAL_CARD_OCR,a a ecoematit jasmins marzipane lancome rraro eth for women and men main accords ti white floral jasmins marzipane pe lancome for women and men main accords white floral,0.1963,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/1802_781-LAN_39737.jpeg,spring,0.3653,fall,0.3616,0.0037
1795,1058-CAR,55449,male,SOCIAL_CARD_OCR,bad boy oe carolina herrera erate for men main accords warm spicy fy o bad boy a ay rag aa carolina herrera formen main accords,0.3815,0.2214,0.1074,0.3764,TIE,TIE,0.0051,fragrantica-scraper-archive/social-cards/images/1795_1058-CAR_55449.jpeg,winter,0.3815,fall,0.3764,0.0051
1788,350-TMFO,51411,unisex,SOCIAL_CARD_OCR,pangani cee lost cherry eg tom ford crete for women and men main accords a lost cherry revs eb he tom ford been le pi for women and men main accords,0.3741,0.1993,0.1222,0.3764,TIE,TIE,0.0023,fragrantica-scraper-archive/social-cards/images/1788_350-TMFO_51411.jpeg,fall,0.3764,winter,0.3741,0.0023
1787,792-LAN,39740,unisex,SOCIAL_CARD_OCR,i ah fr oud ambproisie lancome eee for women and men ji main accords a oud ambrolsie lancome blt for women and men main accords a,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/1787_792-LAN_39740.jpeg,winter,0.4778,fall,0.4649,0.0129
1786,154-PARF,39314,unisex,SOCIAL_CARD_OCR,vi ee parfums de marly eter for women and men main accords warm spicy a on te layton se parfums de marly for women and men main accords,0.3556,0.3653,0.1111,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/1786_154-PARF_39314.jpeg,spring,0.3653,fall,0.3616,0.0037
1779,466-CAL,50662,female,SOCIAL_CARD_OCR,calvin klein women oe calvin klein eee a for women main accords a gece citrus ee calvin kieln women calvin klein ey for women main accords citrus,0.1259,0.4170,0.4037,0.1771,TIE,TIE,0.0133,fragrantica-scraper-archive/social-cards/images/1779_466-CAL_50662.jpeg,spring,0.4170,summer,0.4037,0.0133
1771,731-JIM,49615,female,SOCIAL_CARD_OCR,jimmy choo fever oean jimmy choo eae for women vanilla jimmy choo fever jimmy choo oy for women main accords vanilla a,0.4185,0.1550,0.1074,0.4133,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/1771_731-JIM_49615.jpeg,winter,0.4185,fall,0.4133,0.0052
1762,1188-KAR,45857,,OCR_UNRESOLVED,bois de vetiver karl lagerfeld peeks formen main accords citrus fy ral bois de vetiver karl lagerfeld formen main accords citrus fy,0.1259,0.3985,0.3815,0.2214,TIE,TIE,0.0170,fragrantica-scraper-archive/social-cards/images/1762_1188-KAR_45857.jpeg,spring,0.3985,summer,0.3815,0.0170
1419,,28237,unisex,SOCIAL_CARD_OCR,huboob yas rae eane yas perfumes aa camen for women and men main accords citrus huboop yas yas perfumes te for women and men main accords citrus,0.3593,0.3542,0.1111,0.2878,TIE,TIE,0.0050,fragrantica-scraper-archive/social-cards/images/1419_unknown_28237.jpeg,winter,0.3593,spring,0.3542,0.0051
1418,182-XER,16448,unisex,SOCIAL_CARD_OCR,comandante xerjoft tene for women and men ia main accords fy comandante it xerjoft ope for women and men yan main accords fy,0.3370,0.3653,0.1481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/1418_182-XER_16448.jpeg,spring,0.3653,fall,0.3616,0.0037
1415,168-RAS,19687,female,SOCIAL_CARD_OCR,sethe tobi daare pour kemme rasasi breanne for women main accords powdery se aa i etre a daare pour kkemme rasasi ele acne for women main accords powdery ers,0.3370,0.3653,0.1704,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/1415_168-RAS_19687.jpeg,spring,0.3653,fall,0.3616,0.0037
1411,148-PARF,36539,female,SOCIAL_CARD_OCR,ae ae parfums de marly gace for women main accords f ay s powdery fs athalia bi a parfums de marly for women main accords powdery fs,0.3556,0.3653,0.1074,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/1411_148-PARF_36539.jpeg,fall,0.3764,spring,0.3653,0.0111
1410,146-MEM,40544,unisex,SOCIAL_CARD_OCR,ape eat russian leather memo paris aoess for women and men main accords a ae hussian leather memo paris for women and men main accords a,0.3370,0.3653,0.1111,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/1410_146-MEM_40544.jpeg,fall,0.3764,spring,0.3653,0.0111
1406,106-ARB,21560,,OCR_UNRESOLVED,sultan blend arabian oud anes formen main accords white floral ft sultan blend arabian oud a formen main accords white floral ft,0.2704,0.2620,0.2704,0.2768,TIE,TIE,0.0064,fragrantica-scraper-archive/social-cards/images/1406_106-ARB_21560.jpeg,fall,0.2768,winter,0.2704,0.0064
1260,376-TMFO,22963,female,SOCIAL_CARD_OCR,velvet orchid tom ford re for women fi main accords ds velvet orchid tom ford for women main accords is,0.4185,0.1550,0.1074,0.4244,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/1260_376-TMFO_22963.jpeg,fall,0.4244,winter,0.4185,0.0059
1256,372-TMFO,48029,unisex,SOCIAL_CARD_OCR,beare vanille fatale a tom ford weer art for women and men main accords vanilla ee vanille katale i tom ford oh evoda oo for women and men main accords vanilla ee,0.4593,0.1328,0.1074,0.4649,TIE,TIE,0.0057,fragrantica-scraper-archive/social-cards/images/1256_372-TMFO_48029.jpeg,fall,0.4649,winter,0.4593,0.0056
1250,364-TMFO,1826,unisex,SOCIAL_CARD_OCR,oud wood soe u oo eee eee tom ford seed for women and men main accords i woody s io ed ee oud wood tom ford pat for women and men main accords ee,0.3963,0.1993,0.1074,0.3985,TIE,TIE,0.0022,fragrantica-scraper-archive/social-cards/images/1250_364-TMFO_1826.jpeg,fall,0.3985,winter,0.3963,0.0022
1249,363-TMFO,45192,unisex,SOCIAL_CARD_OCR,oud minerale tom ford eee for women and men main accords fre ir wero ores oud minerale tom ford ope for women and men main accords,0.1963,0.3653,0.3481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/1249_363-TMFO_45192.jpeg,spring,0.3653,fall,0.3616,0.0037
1245,359-TMFO,29675,,OCR_UNRESOLVED,faerie st noir extreme tom ford reece formen main accords fy ses noir extreme tom ford formen main accords fy,0.4778,0.1328,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/1245_359-TMFO_29675.jpeg,winter,0.4778,fall,0.4649,0.0129
