prestashop_product_id,shobi_code,shobi_name,reference,reference_prefix,inspired_by,category,price_from_eur,official_description,url,first_seen,last_seen,status,classification_rule,source
5051,2783-LTN,2783-LTN N,AR578,AR,the fragrance notes,Niche Perfumes,15.0,"2783-LTN N Inspired by the fragrance notes. Woody, powdery, warm spicy, aromatic, balsamic.",https://leparfum.com.gr/en/niche-perfumes/2783-ltn-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5050,2782-AJMA,2782-AJMA N,AR577,AR,Musk Silk Supreme Ajmal,Niche Perfumes,15.0,"2782-AJMA Inspired by the fragrance notes of Musk Silk Supreme Ajmal. Unisex perfume musky, white floral, powdery, fresh, green.",https://leparfum.com.gr/en/niche-perfumes/2782-ajma-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5049,2797-MATIE,2797-MATIE LUX,LUX040,LUX,Vanilla Powder Extrait de Parfum Matiere Premiere,Luxury Perfumes,20.0,"2797-MATIE LUX Inspired by the fragrance notes of Vanilla Powder Extrait de Parfum Matiere Premiere. Unisex perfume vanilla, powdery, sweet, musky, woody, amber, aromatic.",https://leparfum.com.gr/en/luxury-perfumes/2797-matie-lux,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5025,2705-KIL,2705-KIL N,AR576,AR,Angels Share On The Rocks Kilian,Niche Perfumes,15.0,"2705-KIL Inspired by the fragrance notes of Angels Share On The Rocks Kilian. Refreshing and cool at first with bright citrus and aldehydes, then warm and boozy with rich cognac, cinnamon spice and amber‑woody depth.",https://leparfum.com.gr/en/niche-perfumes/2705-kil-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5020,2780-LAT,2780-LAT,EL461,EL,Angham Lattafa Perfumes,Elegants Fragrances,10.0,"2780-LAT Inspired by the fragrance notes of Angham Lattafa Perfumes. Unisex perfume vanilla, sweet, lavender, fresh spicy, powdery, amber, citrus, musky, cacao, aromatic.",https://leparfum.com.gr/en/elegants-fragrances/Angham-Lattafa-Parfums,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5019,2778-JOM,2778-JOM,EL460,EL,Fig & Lotus Flower,Elegants Fragrances,10.0,"2778-JOM Inspired by the fragrance notes of Fig & Lotus Flower. Unisex perfume floral, aquatic, ozonic, green, woody.",https://leparfum.com.gr/en/elegants-fragrances/Fig-Lotus-Flower-fragrance,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5018,2777-GUR,2777-GUR LUX,LUX039,LUX,Herbes Troublantes,Luxury Perfumes,20.0,"2777-GUR LUX Inspired by the fragrance notes of Herbes Troublantes. Unisex perfume green, citrus, musky, white floral, powdery, fresh spicy, sweet, animalic.",https://leparfum.com.gr/en/luxury-perfumes/spring_perfumes,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5017,2776-CELI,2776-CELI N,AR575,AR,Nightclubbing Celine,Niche Perfumes,15.0,"2776-CELI N Inspired by the fragrance notes of Nightclubbing Celine. Unisex perfume powdery, earthy, green, iris, vanilla, woody, mossy, balsamic, aromatic, musky.",https://leparfum.com.gr/en/niche-perfumes/Nightclubbing-perfumes,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5016,2775-BOT,2775-BOT MP,MP399,MP,Illusione for Him for men,Fragrances For Men,9.0,"2775-BOT MP Inspired by the fragrance notes of Illusione for Him for men. Perfume woody, citrus, aromatic, fresh, fresh spicy, conifer.",https://leparfum.com.gr/en/fragrances-for-men/Illusione_for_Him_parfum,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5015,2774-MIL,2774-MIL,EL459,EL,La Fumee Miller Harris,Elegants Fragrances,10.0,"2774-MIL Inspired by the fragrance notes of La Fumee Miller Harris. Unisex perfume amber, woody, aromatic, smoky, warm spicy, balsamic, fresh spicy, leather, powdery.",https://leparfum.com.gr/en/elegants-fragrances/fummee_parfum,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5014,2773-RIT,2773-RIT,EL458,EL,The Rituals of Mehr,Elegants Fragrances,10.0,"2773-RIT Inspired by the fragrance notes of The Rituals of Mehr. Unisex perfume citrus, woody, sweet, fresh spicy, powdery.",https://leparfum.com.gr/en/elegants-fragrances/mehr_parfum,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5013,2771-GUR,2771-GUR N,AR574,AR,Santal Royal,Niche Perfumes,15.0,"2771-GUR Inspired by the fragrance notes of Santal Royal. Unisex perfume woody, rose, oud, leather, powdery, white floral, warm spicy, floral, animalic, smoky.",https://leparfum.com.gr/en/niche-perfumes/woody_perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5012,2770-DOL,2770-DOL,EL457,EL,Pineapple,Elegants Fragrances,10.0,"2770-DOL Inspired by the fragrance notes of Pineapple. Unisex perfume sweet, fruity, citrus, vanilla, tropical, white floral, amber, fresh, floral, animalic.",https://leparfum.com.gr/en/elegants-fragrances/pineaplle_perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5011,2772-DOL,2772-DOL MP,MP398,MP,K Eau de Parfum 2020 for men,Fragrances For Men,9.0,"2772-DOL MP Inspired by the fragrance notes of K Eau de Parfum 2020 for men. Men's perfume aromatic, woody, citrus, fresh spicy, warm spicy, fruity, sweet, earthy, lavender.",https://leparfum.com.gr/en/fragrances-for-men/2772-dol-mp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
5003,2744-NISH,2744-NISH LUX,LUX038,LUX,Meant To Be Seen,Luxury Perfumes,20.0,"2744-NISH LUX Inspired by the fragrance notes of Meant To Be Seen. Unisex perfume powdery, woody, iris, violet, musky, oud, earthy, citrus.",https://leparfum.com.gr/en/luxury-perfumes/2744-nish-lux,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4995,2768-LAN,2768-LAN W,WP870,WP,La Vie Est Belle Vanille Nude,Fragrances For Women,9.0,"Inspired by the fragrance notes of La Vie Est Belle Vanille Nude. Women's perfume vanilla, powdery, musky, woody, white floral, sweet, aldehydic.",https://leparfum.com.gr/en/fragrances-for-women/2768-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4994,2767-MATAH,2767-MATAH N,AR573,AR,Printemps Blanc Maison Mataha,Niche Perfumes,15.0,"Inspired by the fragrance notes of Printemps Blanc Maison Mataha. Unisex perfume white floral, citrus, vanilla, powdery, woody, sweet, green.",https://leparfum.com.gr/en/niche-perfumes/2767-matah-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4993,2766-PARF,2766-PARF N,AR572,AR,Eragon Parfums de Marly,Niche Perfumes,15.0,"Inspired by the fragrance notes of Eragon Parfums de Marly. Unisex perfume warm spicy, vanilla, citrus, aromatic, woody, cinnamon, leather, earthy, sweet.",https://leparfum.com.gr/en/niche-perfumes/2766-parf-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4992,2765-GUC,2765-GUC N,AR571,AR,Muschio di Luce Gucci,Niche Perfumes,15.0,"Inspired by the fragrance notes of Muschio di Luce Gucci. Unisex perfume woody, aromatic, warm spicy, powdery, musky, amber, earthy.",https://leparfum.com.gr/en/niche-perfumes/2765-guc-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4991,2764-TMFO,2764-TMFO,EL456,EL,Black Orchid Reserve,Elegants Fragrances,10.0,"Inspired by the fragrance notes of Black Orchid Reserve. Unisex perfume sweet, warm spicy, earthy, patchouli, woody, yellow floral, chocolate, vanilla.",https://leparfum.com.gr/en/elegants-fragrances/2764-tmfo,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4974,2732-GIV,2732-GIV MP,MP397,MP,Very Irresistible for men,Fragrances For Men,9.0,"2732-GIV MP Inspired by the fragrance notes of Very Irresistible for men. Men's perfume woody, nutty, coffee, aromatic, green, fresh spicy, citrus, warm spicy.",https://leparfum.com.gr/en/fragrances-for-men/2732-giv-mp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4973,2731-BYRP,2731-BYRP N,AR570,AR,Mula Mula Byron Parfums,Niche Perfumes,15.0,"Inspired by the fragrance notes of Mula Mula Byron Parfums. Unisex perfume sweet, fruity, caramel, vanilla, powdery, musky, fresh spicy, balsamic, oud.",https://leparfum.com.gr/en/niche-perfumes/mula_mula_byr,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4972,2730-ARA,2730-ARA W,WP869,WP,New West for Her,Fragrances For Women,9.0,"Inspired by the fragrance notes of New West for Her. Women's perfume ozonic, aquatic, green, woody, aromatic, fruity, floral, fresh spicy, mossy.",https://leparfum.com.gr/en/fragrances-for-women/aramis_perfumes,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4971,2759-ARM,2759-ARM W,WP868,WP,Power Of You,Fragrances For Women,9.0,"Inspired by the fragrance notes of Power Of You. Women's perfume tropical, vanilla, sweet, fruity, citrus, fresh, floral, powdery, amber.",https://leparfum.com.gr/en/fragrances-for-women/2759-arm-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4970,2758-YZLO,2758-YZLO W,WP867,WP,Libre Berry Crush,Fragrances For Women,9.0,"2758-YZLO W Inspired by the fragrance notes of Libre Berry Crush. Women's perfume sweet, white floral, fruity, lavender, citrus, vanilla, musky, powdery, coconut.",https://leparfum.com.gr/en/fragrances-for-women/2758-yzlo-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4969,2763-KAY,2763-KAY,EL455,EL,Freedom Musk Bouquet 27 Eau de Parfum Kayali Fragrances,Elegants Fragrances,10.0,"Inspired by the fragrance notes of Freedom Musk Bouquet 27 Eau de Parfum Kayali Fragrances. Unisex perfume yellow floral, sweet, musky, woody, white floral, powdery, rose, aldehydic, floral, vanilla.",https://leparfum.com.gr/en/elegants-fragrances/Freedom_Musk_Bouquet_kay,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4968,2762-LAT,2762-LAT,EL454,EL,Eclaire Pistache Lattafa Perfumes,Elegants Fragrances,10.0,"Inspired by the fragrance notes of Eclaire Pistache Lattafa Perfumes . Unisex perfume vanilla, sweet, lactonic, cacao, warm spicy, woody, nutty, coconut, powdery, musky.",https://leparfum.com.gr/en/elegants-fragrances/Eclaire_Pistache_Lattafa_Perfumes,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4967,2761-LAT,2761-LAT,EL453,EL,Asad Elixir Lattafa Perfumes,Elegants Fragrances,10.0,"Inspired by the fragrance notes of Asad Elixir Lattafa Perfumes. Men's perfume amber, woody, tobacco, warm spicy, vanilla, sweet, powdery.",https://leparfum.com.gr/en/elegants-fragrances/2761-lat,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4966,2760-LAT,2760-LAT,EL452,EL,Yara Elixir Lattafa Perfumes,Elegants Fragrances,10.0,"Inspired by the fragrance notes of Yara Elixir Lattafa Perfumes. Women's perfume vanilla, caramel, sweet, white floral, powdery, fruity, amber, musky, soft spicy, animalic.",https://leparfum.com.gr/en/elegants-fragrances/yara-elixir-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4965,2757-LAT,2757-LAT,EL451,EL,Vanilla Freak Lattafa Perfumes,Elegants Fragrances,10.0,"Inspired by the fragrance notes of Vanilla Freak Lattafa Perfumes. Women's perfume sweet, vanilla, almond, lactonic, nutty.",https://leparfum.com.gr/en/elegants-fragrances/2757-lat,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4964,2755-ZEG,2755-ZEG MP,MP396,MP,Essenza di Zegna,Fragrances For Men,9.0,"2755-ZEG MP Inspired by the fragrance notes of Essenza di Zegna. Men's perfume aromatic, citrus, fresh spicy, herbal, warm spicy, musky, powdery.",https://leparfum.com.gr/en/fragrances-for-men/2755-zeg-mp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4963,2754-CHL,2754-CHL W,WP866,WP,Rose Naturelle Intense Chloe,Fragrances For Women,9.0,"Inspired by the fragrance notes of Rose Naturelle Intense Chloe. Women's perfume woody, rose, citrus, powdery, aromatic.",https://leparfum.com.gr/en/fragrances-for-women/2754-chl-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4962,2753-YZLO,2753-YZLO W,WP865,WP,Libre Vanille Couture,Fragrances For Women,9.0,"2753-YZLO W Inspired by the fragrance notes of Libre Vanille Couture. Women's perfume vanilla, white floral, lavender, sweet, citrus, rum.",https://leparfum.com.gr/en/fragrances-for-women/2753-yzlo-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4961,2752-SAB,2752-SAB W,WP864,WP,Sweet Tooth Caramel Dream Sabrina Carpenter,Fragrances For Women,9.0,"Inspired by the fragrance notes of Sweet Tooth Caramel Dream Sabrina Carpenter. Women's perfume sweet, caramel, vanilla, warm spicy, powdery, woody, chocolate, patchouli, almond.",https://leparfum.com.gr/en/fragrances-for-women/2752-sab-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4869,2714-BORN,2714-BORN N,AR569,AR,Oud Candy Bornstandout,Niche Perfumes,15.0,2714-BORN N Inspired by the fragrance notes of Oud Candy Bornstandout. Unisex perfume smells like rich caramel-brown-sugar sweetness and creamy milk at first.,https://leparfum.com.gr/en/niche-perfumes/2714-born-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4848,2751-PRA,2751-PRA MP,MP395,MP,Paradigme,Fragrances For Men,9.0,"2751-PRA MPInspired by the fragrance notes of Paradigme. Men's perfume fresh spicy, amber, aromatic, woody, balsamic, citrus, musky, warm spicy, rose, powdery.",https://leparfum.com.gr/en/fragrances-for-men/2751-pra-mp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4847,2750-NISH,2750-NISH N,AR568,AR,Shem Nishane,Niche Perfumes,15.0,"Inspired by the fragrance notes of Shem Nishane. Unisex perfume aromatic, woody, rose, earthy, leather, floral, fresh spicy, animalic, warm spicy.",https://leparfum.com.gr/en/niche-perfumes/Shem_zapach,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4846,2748-BORN,2748-BORN N,AR567,AR,Drunk Saffron BORNTOSTANDOUT,Niche Perfumes,15.0,"Inspired by the fragrance notes of Drunk Saffron BORNTOSTANDOUT. Unisex perfume warm spicy, vanilla, fruity, sweet, woody, leather, powdery, metallic, musky, coffee.",https://leparfum.com.gr/en/niche-perfumes/Drunk_Saffron_sexy_pperfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4845,2746-DRC,2746-DRC MP,MP394,MP,Fahrenheit Le Parfum,Fragrances For Men,9.0,"2746-DRC Inspired by the fragrance notes of Fahrenheit Le Parfum. Men's perfume vanilla, ozonic, soft spicy, rum, aquatic, leather, powdery, sweet.",https://leparfum.com.gr/en/fragrances-for-men/2746-drc-mp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4844,2747-XER,2747-XER N,AR566,AR,Purple Accento,Niche Perfumes,15.0,"Inspired by the fragrance notes of Purple Accento. Unisex perfume citrus, powdery, oud, sweet, musky, fruity.",https://leparfum.com.gr/en/niche-perfumes/2747-xer-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4842,2743-BORN,2743-BORN N,AR564,AR,Black Guava BORNTOSTANDOUT,Niche Perfumes,15.0,"Inspired by the fragrance notes of Black Guava BORNTOSTANDOUT. Unisex perfume fruity, oud, tropical, fresh, woody, warm spicy, amber, rose.",https://leparfum.com.gr/en/niche-perfumes/Black_Guava_perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4841,2742-XER,2742-XER N,AR563,AR,Torino24,Niche Perfumes,15.0,"Inspired by the fragrance notes of Torino24. Unisex perfume citrus, fruity, sweet, tropical, white floral, musky, floral, powdery, woody.",https://leparfum.com.gr/en/niche-perfumes/Torino24_profumo,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4840,2741-ROJ,2741-ROJ N,AR562,AR,Lost In Paris Roja Dove,Niche Perfumes,15.0,"Inspired by the fragrance notes of Lost In Paris Roja Dove. Unisex perfume musky, woody, warm spicy, sweet, powdery, soft spicy, vanilla, cinnamon.",https://leparfum.com.gr/en/niche-perfumes/Lost_In_Paris_perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4839,2740-MIN,2740-MIN N,AR561,AR,Check Please Mind Games,Niche Perfumes,15.0,"Inspired by the fragrance notes of Check Please Mind Games. Unisex perfume woody, fruity, sweet, nutty, warm spicy, cinnamon, amber, powdery, vanilla.",https://leparfum.com.gr/en/niche-perfumes/Check_Please_perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4838,2739-BORN,2739-BORN N,AR560,AR,Sugar Addict BORNTOSTANDOUT,Niche Perfumes,15.0,"Inspired by the fragrance notes of Sugar Addict BORNTOSTANDOUT. Unisex perfume vanilla, sweet, warm spicy, amber, cinnamon, rum, woody.",https://leparfum.com.gr/en/niche-perfumes/Sugar_Addict_parfum_sweet,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4837,2738-LUS,2738-LUS N,AR559,AR,Super Milk Lush,Niche Perfumes,15.0,"Inspired by the fragrance notes of Super Milk Lush. Unisex perfume citrus, vanilla, sweet, fresh, almond, nutty.",https://leparfum.com.gr/en/niche-perfumes/Super_Milk_perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4836,2737-BORN,2737-BORN N,AR558,AR,Drunk Lovers BORNTOSTANDOUT,Niche Perfumes,15.0,"Inspired by the fragrance notes of Drunk Lovers BORNTOSTANDOUT. Unisex perfume woody, warm spicy, aromatic, amber, fresh spicy, powdery, vanilla, fruity, citrus, sweet.",https://leparfum.com.gr/en/niche-perfumes/Drunk_Lovers_parfum,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4835,2736-NAV,2736-NAV,EL450,EL,Lost in a Dream Navitus Parfums,Elegants Fragrances,10.0,"Inspired by the fragrance notes of Lost in a Dream Navitus Parfums. Unisex perfume sweet, powdery, woody, warm spicy, vanilla, amber, lactonic, musky, cinnamon, savory.",https://leparfum.com.gr/en/elegants-fragrances/2736-nav,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4833,2734-ELIZ,2734-ELIZ W,WP863,WP,Green Tea Summer Elizabeth Arden,Fragrances For Women,9.0,"Inspired by the fragrance notes of Green Tea Summer Elizabeth Arden. Women's perfume citrus, floral, fruity, aquatic, fresh, ozonic.",https://leparfum.com.gr/en/fragrances-for-women/Green_Tea_parfum,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4832,2733-LES,2733-LES N,AR557,AR,Blanche Bete Les Liquides Imaginaires,Niche Perfumes,15.0,"Inspired by the fragrance notes of Blanche Bete Les Liquides Imaginaires. Unisex perfume vanilla, musky, lactonic, white floral, sweet, powdery, tuberose.",https://leparfum.com.gr/en/niche-perfumes/Blanche_profumo,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4823,199-CARO,199-CARO,EL005,EL,Pour Un Homme de Caron,Elegants Fragrances,10.0,"199-CARO Inspired by the fragrance notes of Pour Un Homme de Caron. Men's perfume lavender, vanilla, aromatic, powdery, musky.",https://leparfum.com.gr/en/elegants-fragrances/199-caro,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4822,215-CRD,215-CRD,EL018,EL,Silver Mountain Water,Elegants Fragrances,10.0,"Inspired by the fragrance notes of Silver Mountain Water. Unisex perfume citrus, green, fruity, musky, woody, aromatic, powdery.",https://leparfum.com.gr/en/elegants-fragrances/215-crd,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4821,196-BELLA,196-BELLA,EL002,EL,1970 Bella Freud for women,Elegants Fragrances,10.0,"Inspired by the fragrance notes of 1970 Bella Freud for women. Warm spicy, amber, woody, rose, balsamic, earthy, powdery, smoky.",https://leparfum.com.gr/en/elegants-fragrances/196-bella,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4820,2726-DRC,2726-DRC,EL449,EL,New Look 2024,Elegants Fragrances,10.0,"2726-DRC Inspired by the fragrance notes of New Look 2024. Unisex perfume amber, aldehydic, fresh, fresh spicy, soapy, warm spicy.",https://leparfum.com.gr/en/elegants-fragrances/2726-drc,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4790,2729-AMG,2729-AMG N,AR556,AR,Sunshine Man,Niche Perfumes,15.0,"Inspired by the fragrance notes of Sunshine Man. Men's perfume woody, oud, warm spicy, rose, amber, metallic, animalic, powdery, leather, musky.",https://leparfum.com.gr/en/niche-perfumes/sunshine_dupe_fragrance,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4789,2728-PEN,2728-PEN N,AR555,AR,The Uncompromising Sohan,Niche Perfumes,15.0,"2728-PEN Inspired by the fragrance notes of The Uncompromising Sohan. Men's perfume woody, oud, warm spicy, rose, amber, metallic, animalic, powdery, leather, musky.",https://leparfum.com.gr/en/niche-perfumes/2728-pen-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4787,2725-CELI,2725-CELI N,AR553,AR,Reptile Celine,Niche Perfumes,15.0,"Inspired by the fragrance notes of Reptile Celine. Unisex perfume mossy, woody, fresh spicy, leather, musky, earthy, animalic, powdery.",https://leparfum.com.gr/en/niche-perfumes/leather_fragrance,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
