shobi_code,prestashop_product_id,shobi_inspired_by,classification,reason,fragrantica_id,fragrantica_brand,fragrantica_perfume,fragrantica_url,match_type,score,identity_score,identity_gate
2593-HUG,4346,Boss-bottled-elixir,VERIFIED,SAFE_TOKEN_SAME_BRAND,84074,Hugo Boss,Boss Bottled Elixir,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-Elixir-84074.html,SAFE_TOKEN_SAME_BRAND,0.9560,1.0000,PASS
2594-HUG,4347,Boss Bottled Oud Saffron,VERIFIED,SAFE_TOKEN_SAME_BRAND,53338,Hugo Boss,Boss Bottled Oud Saffron,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-Oud-Saffron-53338.html,SAFE_TOKEN_SAME_BRAND,0.9760,1.0000,PASS
2595-INI,4348,Mystic Experience Initio Parfums,VERIFIED,EXACT_BRAND_CLEAN_NAME,30992,Initio Parfums Prives,Mystic Experience,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Mystic-Experience-30992.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2596-PEN,4349,Halfeti-cedar,VERIFIED,EXACT_BRAND_CLEAN_NAME,64560,Penhaligon s,Halfeti Cedar,https://www.fragrantica.com/perfume/Penhaligon-s/Halfeti-Cedar-64560.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2597-TMFO,4350,Amber-intrigue,VERIFIED,EXACT_BRAND_CLEAN_NAME,97380,Tom Ford,Amber Intrigue,https://www.fragrantica.com/perfume/Tom-Ford/Amber-Intrigue-97380.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2598-GLO,4425,You,VERIFIED,CONFIRMED_EXISTING_MAPPING,46885,Glossier,You,https://www.fragrantica.com/perfume/Glossier/You-46885.html,CONFIRMED_EXISTING_MAPPING,1.0000,1.0000,PASS
2599-ACQ,4426,Sandalo-eau-de-,VERIFIED,EXACT_BRAND_CLEAN_NAME,56002,Acqua di Parma,Sandalo Eau de Parfum,https://www.fragrantica.com/perfume/Acqua-di-Parma/Sandalo-Eau-de-Parfum-56002.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2600-TMU,4389,Angel Lily,VERIFIED,WEB_VERIFIED_FRAGRANTICA,714,Mugler,Angel Garden Of Stars - Le Lys,https://www.fragrantica.com/p/714,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
2601-TMU,4390,Angel Passion Star,VERIFIED,EXACT_BRAND_CLEAN_NAME,31849,Mugler,Angel Passion Star,https://www.fragrantica.com/perfume/Mugler/Angel-Passion-Star-31849.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2602-TMU,4391,Angel Garden Of Stars - Violette Angel,VERIFIED,EXACT_BRAND_CLEAN_NAME,712,Mugler,Angel Garden Of Stars Violette Angel,https://www.fragrantica.com/perfume/Mugler/Angel-Garden-Of-Stars-Violette-Angel-712.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2603-JUL,4406,Lust-for-sun,VERIFIED,EXACT_PERFUME_BRAND_TEXT,80004,Juliette Has A Gun,Lust for Sun,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Lust-for-Sun-80004.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2604-JILS,4394,Sun Men Jil Sander,VERIFIED,WEB_VERIFIED_FRAGRANTICA,619,,,https://www.fragrantica.com/perfume/Jil-Sander/Sun-Men-619.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
2605-ARM,4419,Figuier Eden,VERIFIED,EXACT_BRAND_CLEAN_NAME,14878,Giorgio Armani,Figuier Eden,https://www.fragrantica.com/perfume/Giorgio-Armani/Figuier-Eden-14878.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2606-ARM,5057,Ocean-di-gioia,VERIFIED,CONFIRMED_ID_IN_CORPUS,59809,Giorgio Armani,Ocean di Gioia,https://www.fragrantica.com/perfume/Giorgio-Armani/Ocean-di-Gioia-59809.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2607-TMU,4392,Angel Eau Croisiere,VERIFIED,EXACT_BRAND_CLEAN_NAME,53351,Mugler,Angel Eau Croisiere,https://www.fragrantica.com/perfume/Mugler/Angel-Eau-Croisiere-53351.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2608-KIL,4421,A Taste Of Heaven,VERIFIED,EXACT_PERFUME_BRAND_TEXT,4317,By Kilian,A Taste of Heaven,https://www.fragrantica.com/perfume/By-Kilian/A-Taste-of-Heaven-4317.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2609-TMFO,4420,Opaline Hyacinth,VERIFIED,EXACT_BRAND_CLEAN_NAME,15916,Tom Ford,Ombre de Hyacinth,https://www.fragrantica.com/perfume/Tom-Ford/Ombre-de-Hyacinth-15916.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.6667,REVIEW
2610-JUL,4418,Not-a-perfume-superdose,VERIFIED,EXACT_PERFUME_BRAND_TEXT,56679,Juliette Has A Gun,Not A Perfume Superdose,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Not-A-Perfume-Superdose-56679.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2611-KAY,4430,Elixir 11 Kayali Fragrances,VERIFIED,EXACT_PERFUME_BRAND_TEXT,52610,Kayali Fragrances,Elixir 11,https://www.fragrantica.com/perfume/Kayali-Fragrances/Elixir-11-52610.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2612-LUS,4428,Sticky Dates Lush,VERIFIED,EXACT_PERFUME_BRAND_TEXT,88995,Lush,Sticky Dates,https://www.fragrantica.com/perfume/Lush/Sticky-Dates-88995.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2613-SOS,4429,Vibrato Sospiro Perfume,VERIFIED,EXACT_BRAND_CLEAN_NAME,75930,Sospiro Perfumes,Vibrato,https://www.fragrantica.com/perfume/Sospiro-Perfumes/Vibrato-75930.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2614-AMG,4435,Guidance 46 Amouagee,VERIFIED,EXACT_BRAND_CLEAN_NAME,94033,Amouage,Guidance 46,https://www.fragrantica.com/perfume/Amouage/Guidance-46-94033.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2615-ARMA,4485,Odyssey-dubai-chocolat,VERIFIED,EXACT_BRAND_CLEAN_NAME,102117,Armaf,Odyssey Dubai Chocolat,https://www.fragrantica.com/perfume/Armaf/Odyssey-Dubai-Chocolat-102117.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2616-TMU,4482,Alien-extraintense,VERIFIED,EXACT_BRAND_CLEAN_NAME,101560,Mugler,Alien Extraintense,https://www.fragrantica.com/perfume/Mugler/Alien-Extraintense-101560.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2617-DOL,4480,Devotion Pour Homme,VERIFIED,EXACT_UNIQUE_NAME,101353,Dolce Gabbana,Devotion Pour Homme,https://www.fragrantica.com/perfume/Dolce-Gabbana/Devotion-Pour-Homme-101353.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
2618-TMFO,4528,Bois-pacifique,VERIFIED,EXACT_BRAND_CLEAN_NAME,100411,Tom Ford,Bois Pacifique,https://www.fragrantica.com/perfume/Tom-Ford/Bois-Pacifique-100411.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2619-DRC,4481,Homme Parfum 2025,VERIFIED,SAFE_TOKEN_SAME_BRAND,101016,Dior,Dior Homme Parfum 2025,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Parfum-2025-101016.html,SAFE_TOKEN_SAME_BRAND,0.9760,1.0000,PASS
2620-CHAR,4443,Cosmic-power,VERIFIED,EXACT_BRAND_CLEAN_NAME,92088,Charlotte Tilbury,Cosmic Power,https://www.fragrantica.com/perfume/Charlotte-Tilbury/Cosmic-Power-92088.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2621-CHAR,4478,More-sex,VERIFIED,EXACT_BRAND_CLEAN_NAME,92086,Charlotte Tilbury,More Sex,https://www.fragrantica.com/perfume/Charlotte-Tilbury/More-Sex-92086.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2622-PHL,4479,Vanilla-skin-eau-de-,VERIFIED,CONFIRMED_EXISTING_MAPPING,87258,Phlur,Vanilla-skin-eau-de-,https://www.fragrantica.com/perfume/Phlur/Vanilla-Skin-87258.html,CONFIRMED_EXISTING_MAPPING,1.0000,1.0000,PASS
2623-NES,4436,Santa-barbara-strawberry-eau-de-,VERIFIED,WEB_VERIFIED_FRAGRANTICA,120744,Nest,Santa Barbara Strawberry,https://www.fragrantica.com/p/120744,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
2624-BLG,4434,Rock-n-rome,VERIFIED,EXACT_BRAND_CLEAN_NAME,64736,Bvlgari,Rock N Rome,https://www.fragrantica.com/perfume/Bvlgari/Rock-N-Rome-64736.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2625-GUR,4432,L Instant De Guerlain Pour Homme,VERIFIED,SAFE_TOKEN_SAME_BRAND,11570,Guerlain,L Instant de Guerlain pour Homme Eau Extreme,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-Eau-Extreme-11570.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
2626-JOM,4433,English Oak  Redcurrant,VERIFIED,SAFE_TOKEN_SAME_BRAND,46186,Jo Malone London,English Oak Redcurrant,https://www.fragrantica.com/perfume/Jo-Malone-London/English-Oak-Redcurrant-46186.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
2627-LTN,4422,Météore,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,62251,Louis Vuitton,Meteore,https://www.fragrantica.com/perfume/Louis-Vuitton/Meteore-62251.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,0.7143,REVIEW
2628-PEN,4415,Roaring-radcliff,VERIFIED,EXACT_BRAND_CLEAN_NAME,43037,Penhaligon s,Roaring Radcliff,https://www.fragrantica.com/perfume/Penhaligon-s/Roaring-Radcliff-43037.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2629-PEN,4416,Sports-car-club,VERIFIED,EXACT_BRAND_CLEAN_NAME,73924,Penhaligon s,Sports Car Club,https://www.fragrantica.com/perfume/Penhaligon-s/Sports-Car-Club-73924.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2630-SOS,4423,Erba-pura-magica,VERIFIED,EXACT_PERFUME_BRAND_TEXT,75942,Sospiro Perfumes,Erba Pura Magica,https://www.fragrantica.com/perfume/Sospiro-Perfumes/Erba-Pura-Magica-75942.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2631-TMFO,4414,Black-lacquer,VERIFIED,EXACT_BRAND_CLEAN_NAME,95808,Tom Ford,Black Lacquer,https://www.fragrantica.com/perfume/Tom-Ford/Black-Lacquer-95808.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2632-BDIK,4417,Velvet Tonka Eau de Parfum,VERIFIED,EXACT_PERFUME_BRAND_TEXT,68119,BDK Parfums,Velvet Tonka,https://www.fragrantica.com/perfume/BDK-Parfums/Velvet-Tonka-68119.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2633-KUR,4431,Petit Matin,VERIFIED,EXACT_BRAND_CLEAN_NAME,40817,Maison Francis Kurkdjian,Petit Matin,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Petit-Matin-40817.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2634-NRO,4410,Essence,VERIFIED,EXACT_BRAND_CLEAN_NAME,5321,Narciso Rodriguez,Essence,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Essence-5321.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2635-SOL,4411,Cheirosa-76-after-hours,VERIFIED,EXACT_PERFUME_BRAND_TEXT,96167,Sol de Janeiro,Cheirosa 76,https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-76-96167.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2636-YZLO,4412,Black Opium Baby Cat Collector,VERIFIED,EXACT_BRAND_CLEAN_NAME,63448,Yves Saint Laurent,Black Opium Baby Cat Collector,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-Baby-Cat-Collector-63448.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2637-HARM,4491,Sacred Water,VERIFIED,CONFIRMED_EXISTING_MAPPING,36737,The Harmonist,Sacred Water,https://www.fragrantica.com/perfume/The-Harmonist/Sacred-Water-36737.html,CONFIRMED_EXISTING_MAPPING,1.0000,1.0000,PASS
2638-KEN,4409,Jungle Le Tigre,VERIFIED,SAFE_TOKEN_SAME_BRAND,435,Kenzo,Kenzo Jungle le Tigre,https://www.fragrantica.com/perfume/Kenzo/Kenzo-Jungle-le-Tigre-435.html,SAFE_TOKEN_SAME_BRAND,0.9860,1.0000,PASS
2639-TRU,4413,Trussardi-donna-pink-marina,VERIFIED,SAFE_TOKEN_SAME_BRAND,61387,Trussardi,Trussardi Donna Pink Marina,https://www.fragrantica.com/perfume/Trussardi/Trussardi-Donna-Pink-Marina-61387.html,SAFE_TOKEN_SAME_BRAND,0.9760,1.0000,PASS
2640-CRD,4408,Delphinus,VERIFIED,EXACT_BRAND_CLEAN_NAME,95970,Creed,Delphinus,https://www.fragrantica.com/perfume/Creed/Delphinus-95970.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2641-LAT,4424,Eclaire Lattafa Perfumes,VERIFIED,EXACT_PERFUME_BRAND_TEXT,93628,Lattafa Perfumes,Eclaire,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Eclaire-93628.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2642-CRD,4407,Centaurus,VERIFIED,EXACT_BRAND_CLEAN_NAME,95601,Creed,Centaurus,https://www.fragrantica.com/perfume/Creed/Centaurus-95601.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2643-LEL,4487,Iris 39,VERIFIED,EXACT_PERFUME_BRAND_TEXT,6336,Le Labo,Iris 39,https://www.fragrantica.com/perfume/Le-Labo/Iris-39-6336.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2644-PAZZ,4488,Summer-hammer,VERIFIED,EXACT_PERFUME_BRAND_TEXT,81476,Lorenzo Pazzaglia,Summer Hammer,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Summer-Hammer-81476.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2645-LTN,4489,eLVes,VERIFIED,CONFIRMED_EXISTING_MAPPING,104087,Louis Vuitton,eLVes,https://www.fragrantica.com/perfume/Louis-Vuitton/eLVes-104087.html,CONFIRMED_EXISTING_MAPPING,1.0000,1.0000,PASS
2646-PEN,4490,The Dandy,VERIFIED,EXACT_BRAND_CLEAN_NAME,95396,Penhaligon s,The Dandy,https://www.fragrantica.com/perfume/Penhaligon-s/The-Dandy-95396.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2647-LTN,4438,Symphony,VERIFIED,CONFIRMED_EXISTING_MAPPING,68357,Louis Vuitton,Symphony,https://www.fragrantica.com/perfume/Louis-Vuitton/Symphony-68357.html,CONFIRMED_EXISTING_MAPPING,1.0000,1.0000,PASS
2648-FUGA,4484,Vanilla Haze Eau de Parfum,VERIFIED,EXACT_PERFUME_BRAND_TEXT,95955,Fugazzi,Vanilla Haze,https://www.fragrantica.com/perfume/Fugazzi/Vanilla-Haze-95955.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2649-BORN,4444,Naked Laundry,VERIFIED,EXACT_PERFUME_BRAND_TEXT,97132,BORNTOSTANDOUT,Naked Laundry,https://www.fragrantica.com/perfume/BORNTOSTANDOUT/Naked-Laundry-97132.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2653-YZLO,4517,Black-opium-eau-de-parfum-glitter,VERIFIED,EXACT_BRAND_CLEAN_NAME,100628,Yves Saint Laurent,Black Opium Glitter,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-Glitter-100628.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.8444,PASS
2654-KUR,4518,Kurky-eau-de-,VERIFIED,EXACT_BRAND_CLEAN_NAME,103517,Maison Francis Kurkdjian,Kurky,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Kurky-103517.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2655-MNT,4519,Dallachai,VERIFIED,EXACT_PERFUME_BRAND_TEXT,97830,Montale,Dallachai,https://www.fragrantica.com/perfume/Montale/Dallachai-97830.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2656-LAN,4520,Idole-power,VERIFIED,EXACT_BRAND_CLEAN_NAME,101224,Lancome,Idole Power,https://www.fragrantica.com/perfume/Lancome/Idole-Power-101224.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2657-CRD,4521,Fragaria,VERIFIED,EXACT_BRAND_CLEAN_NAME,100641,Creed,Fragaria,https://www.fragrantica.com/perfume/Creed/Fragaria-100641.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2658-CHA,4483,Sycomore-,VERIFIED,EXACT_BRAND_CLEAN_NAME,75821,Chanel,Sycomore Parfum,https://www.fragrantica.com/perfume/Chanel/Sycomore-Parfum-75821.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2659-MNT,4522,Sensual Instinct,VERIFIED,EXACT_PERFUME_BRAND_TEXT,53675,Montale,Sensual Instinct,https://www.fragrantica.com/perfume/Montale/Sensual-Instinct-53675.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2662-LAT,4745,Asad Bourbon Lattafa Perfumes for men,VERIFIED,CONFIRMED_ID_IN_CORPUS,101124,Lattafa Perfumes,Asad Bourbon,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Asad-Bourbon-101124.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2663-ARM,4746,Emporio-armani-stronger-with-you-,VERIFIED,CONFIRMED_ID_IN_CORPUS,100895,Giorgio Armani,Emporio Armani Stronger With You Parfum,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Parfum-100895.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2664-CHA,4748,Chance-eau-splendide,VERIFIED,CONFIRMED_ID_IN_CORPUS,104610,Chanel,Chance Eau Splendide,https://www.fragrantica.com/perfume/Chanel/Chance-Eau-Splendide-104610.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2665-KAJ,4749,Ruby,VERIFIED,CONFIRMED_EXISTING_MAPPING,102994,Kajal,Ruby,https://www.fragrantica.com/p/102994,CONFIRMED_EXISTING_MAPPING,1.0000,1.0000,PASS
2666-CELI,4750,Black-tie-eau-de-,VERIFIED,CONFIRMED_ID_IN_CORPUS,57925,Celine,Black Tie,https://www.fragrantica.com/perfume/Celine/Black-Tie-57925.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2667-CHAB,4751,Lait Concentre,VERIFIED,CONFIRMED_ID_IN_CORPUS,30551,Chabaud Maison de Parfum,Lait Concentre,https://www.fragrantica.com/perfume/Chabaud-Maison-de-Parfum/Lait-Concentre-30551.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2668-LEL,4752,Neroli 36,VERIFIED,CONFIRMED_ID_IN_CORPUS,6330,Le Labo,Neroli 36,https://www.fragrantica.com/perfume/Le-Labo/Neroli-36-6330.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2669-SOS,4753,Il Padrino Sospiro Perfumes,VERIFIED,CONFIRMED_ID_IN_CORPUS,103313,Sospiro Perfumes,Il Padrino,https://www.fragrantica.com/perfume/Sospiro-Perfumes/Il-Padrino-103313.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2670-CRD,4523,Eladaria,VERIFIED,EXACT_BRAND_CLEAN_NAME,103066,Creed,Eladaria,https://www.fragrantica.com/perfume/Creed/Eladaria-103066.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2671-KIL,4524,Cruel Intentions,VERIFIED,EXACT_PERFUME_BRAND_TEXT,4320,By Kilian,Cruel Intentions,https://www.fragrantica.com/perfume/By-Kilian/Cruel-Intentions-4320.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2672-MEM,4525,Abu-dhabi,VERIFIED,EXACT_PERFUME_BRAND_TEXT,99240,Memo Paris,Abu Dhabi,https://www.fragrantica.com/perfume/Memo-Paris/Abu-Dhabi-99240.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2673-ARB,4526,Al-fareed,VERIFIED,EXACT_PERFUME_BRAND_TEXT,69012,Arabian Oud,Al Fareed,https://www.fragrantica.com/perfume/Arabian-Oud/Al-Fareed-69012.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2674-MICA,4527,Note Poudree,VERIFIED,WEB_VERIFIED_FRAGRANTICA,4333,M. Micallef,Note Poudree,https://www.fragrantica.com/p/4333,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
2678-PARF,4539,Palatine,VERIFIED,EXACT_PERFUME_BRAND_TEXT,96023,Parfums de Marly,Palatine,https://www.fragrantica.com/perfume/Parfums-de-Marly/Palatine-96023.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2679-CAR,4579,La-bomba,VERIFIED,EXACT_BRAND_CLEAN_NAME,105931,Carolina Herrera,La Bomba,https://www.fragrantica.com/perfume/Carolina-Herrera/La-Bomba-105931.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2680-AMG,4590,Outlands,VERIFIED,EXACT_PERFUME_BRAND_TEXT,97924,Amouage,Outlands,https://www.fragrantica.com/perfume/Amouage/Outlands-97924.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2681-ARB,4591,Madawi-40-years-gold-edition,VERIFIED,EXACT_PERFUME_BRAND_TEXT,92704,Arabian Oud,Madawi Gold Edition,https://www.fragrantica.com/perfume/Arabian-Oud/Madawi-Gold-Edition-92704.html,EXACT_PERFUME_BRAND_TEXT,1.0000,0.8085,PASS
2682-BDIK,4592,Gris Charnel Eau de Parfum,VERIFIED,EXACT_PERFUME_BRAND_TEXT,57038,BDK Parfums,Gris Charnel,https://www.fragrantica.com/perfume/BDK-Parfums/Gris-Charnel-57038.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2683-CLIV,4593,E-cashmere-musk,VERIFIED,EXACT_PERFUME_BRAND_TEXT,90448,Clive Christian,E Cashmere Musk,https://www.fragrantica.com/perfume/Clive-Christian/E-Cashmere-Musk-90448.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2684-CLIV,4637,Jump Up And Kiss Me Hedonistic (2021) Clive Christian,VERIFIED,EXACT_PERFUME_BRAND_TEXT,70767,Clive Christian,Jump Up And Kiss Me Hedonistic 2021,https://www.fragrantica.com/perfume/Clive-Christian/Jump-Up-And-Kiss-Me-Hedonistic-2021-70767.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2685-FRAG,4638,Rude-cherry,VERIFIED,WEB_VERIFIED_FRAGRANTICA,110478,Fragrance Du Bois,Rude Cherry,https://www.fragrantica.com/p/110478,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
2686-GIV,4639,L-interdit-tubereuse-noire,VERIFIED,EXACT_BRAND_CLEAN_NAME,90200,Givenchy,L Interdit Tubereuse Noire,https://www.fragrantica.com/perfume/Givenchy/L-Interdit-Tubereuse-Noire-90200.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
2687-GRIT,4644,Mango-aoud,VERIFIED,WEB_VERIFIED_FRAGRANTICA,86927,Gritti,Mango Aoud,https://www.fragrantica.com/p/86927,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
2688-KAY,4670,The Wedding Silk Santal | 36 Kayali Fragrances,VERIFIED,CONFIRMED_ID_IN_CORPUS,83208,Kayali Fragrances,The Wedding Silk Santal 36,https://www.fragrantica.com/perfume/Kayali-Fragrances/The-Wedding-Silk-Santal-36-83208.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2689-LAT,4648,Khamrah Qahwa Lattafa Perfumes,VERIFIED,EXACT_PERFUME_BRAND_TEXT,88175,Lattafa Perfumes,Khamrah Qahwa,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Khamrah-Qahwa-88175.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2690-NISH,4647,Oudous-lux-solis,VERIFIED,EXACT_PERFUME_BRAND_TEXT,111174,Nishane,Oudous Lux Solis,https://www.fragrantica.com/perfume/Nishane/Oudous-Lux-Solis-111174.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2691-SOL,4651,Cheirosa-39-coco-cabana-cheirosa-39,VERIFIED,EXACT_PERFUME_BRAND_TEXT,56681,Sol de Janeiro,Cheirosa 39,https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-39-56681.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2692-SOL,4653,Cheirosa-87-rio-radiance-tan-lines,VERIFIED,WEB_VERIFIED_FRAGRANTICA,82595,Sol de Janeiro,Rio Radiance / Cheirosa 87,https://www.fragrantica.com/p/82595,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
2693-SOL,4652,Cheirosa '40 Sol de Janeiro,VERIFIED,CONFIRMED_ID_IN_CORPUS,67527,Sol de Janeiro,Cheirosa 40,https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-40-67527.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2694-STE,4655,Pink-boa,VERIFIED,CONFIRMED_ID_IN_CORPUS,75021,Stephane Humbert Lucas 777,Pink Boa,https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/Pink-Boa-75021.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2695-STE,4656,Soleil-de-jeddah-mango-kiss,VERIFIED,CONFIRMED_ID_IN_CORPUS,81913,Stephane Humbert Lucas 777,Soleil de Jeddah Mango Kiss,https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/Soleil-de-Jeddah-Mango-Kiss-81913.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
2696-AMG,4649,Decision,VERIFIED,EXACT_PERFUME_BRAND_TEXT,103892,Amouage,Decision,https://www.fragrantica.com/perfume/Amouage/Decision-103892.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
2697-RIT,4645,Karma Rituals,VERIFIED,WEB_VERIFIED_FRAGRANTICA,46391,Rituals,The Ritual of Karma Body Mist,https://www.fragrantica.com/p/46391,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
